courseNumber,courseName,departmentName,credit,hours,campusName,avg_pjf,avg_yxl,avg_aplus,max_aplus,max_yxl,min_yxl,avg_xkrs,avg_jgl,min_jgl,teacherName,teachingPlace
0507160001,当代视觉艺术赏析,艺术学部,2.0,54,粤海校区,80.55000000000001,2.885,1.5,3.0,5.77,0.0,42.5,100.0,100.0,黄以然,1-14周 星期三 第11-14节 艺术学院L7-717
0507210001,城市品牌项目策划,艺术学部,2.0,36,粤海校区,81.315,7.885,1.5,2.0,9.52,6.25,18.5,100.0,100.0,王昕,1-9周 星期四 1-4节 艺术学院L7-716
0507260001,文化项目管理,艺术学部,2.0,54,粤海校区,88.07,10.0,3.0,3.0,10.0,10.0,30.0,100.0,100.0,韩晗,1-14周 星期四 第7-10节 艺术学院L7-512A
0507310001,文化消费者行为学,艺术学部,2.0,54,粤海校区,82.17500000000001,6.925,2.5,4.0,9.09,4.76,32.5,100.0,100.0,王远,"1-7周 星期五 第7-10节 未排地点,1-7周 星期三 第7-10节 艺术学院L7-722"
0507330001,广告设计,艺术学部,3.0,54,粤海校区,85.88,12.5,2.0,2.0,12.5,12.5,16.0,100.0,100.0,张毅,1-14周 星期三 第7-10节 艺术学院L7-417
0510280001,中外艺术通史（2）,艺术学部,2.0,36,粤海校区,84.21,0.0,0.0,0.0,0.0,0.0,19.0,100.0,100.0,赵永恒,1-18周 星期二 第7-8节 师院A307
0510330001,舞台戏剧表演艺术（2）,艺术学部,2.5,72,粤海校区,82.44,5.56,1.0,1.0,5.56,5.56,18.0,100.0,100.0,肖鹿,1-18周 星期五 第7-10节 舞2室
0510370001,风格性舞蹈（2）,艺术学部,1.5,36,粤海校区,82.67,5.56,1.0,1.0,5.56,5.56,18.0,100.0,100.0,邓肯,1-18周 星期三 第9-10节 舞2室
0510390001,舞美与灯光设计,艺术学部,1.5,36,粤海校区,,,,,,,,,,费虹宪,1-18周 星期二 第9-10节 师院A305
0510430001,语言艺术（2）,艺术学部,1.5,36,粤海校区,80.32,5.26,1.0,1.0,5.26,5.26,19.0,100.0,100.0,邓肯,1-18周 星期四 第9-10节 舞1室
0510440001,百老汇爵士舞（2）,艺术学部,1.5,36,粤海校区,81.76,9.52,2.0,2.0,9.52,9.52,21.0,100.0,100.0,邓肯,1-18周 星期二 第11-12节 舞2室
0510460001,音乐剪辑与制作,艺术学部,1.5,36,粤海校区,,,,,,,,,,邓力,1-18周 星期三 第7-8节 师院B304
0510540001,钢琴弹唱（2）,艺术学部,1.5,36,粤海校区,81.5,7.14,1.0,1.0,7.14,7.14,14.0,100.0,100.0,秦艺航,1-18周 星期一 第7-8节 师院B304
0510550001,艺术管理学,艺术学部,2.0,36,粤海校区,82.98,8.62,5.0,5.0,8.62,8.62,58.0,100.0,100.0,宗祖盼,1-18周 星期一 第3-4节 师院A504
0510560001,音乐录音与舞台音响艺术,艺术学部,1.5,36,粤海校区,,,,,,,,,,尚晖,1-18周 星期一 11-12节 师院B(M04)
0510570001,综合艺术教学法,艺术学部,1.5,36,粤海校区,,,,,,,,,,李琼,1-18周 星期三 3-4节 师院A512
0510610001,剧目编创与导演（2）,艺术学部,2.5,72,粤海校区,83.15,10.0,2.0,2.0,10.0,10.0,20.0,100.0,100.0,邓肯,1-18周 星期三 第11-14节 舞2室
0510620001,声乐科学发声方法（2）,艺术学部,2.5,72,粤海校区,84.62,7.69,1.0,1.0,7.69,7.69,13.0,100.0,100.0,"刘筱悦,谭思梅","1-18周 星期一 第9-10节 师院B(M01),1-18周 星期四 第11-12节 师院B(M01)"
0510630001,音乐剧演唱（2）,艺术学部,1.5,36,粤海校区,83.4,5.0,1.0,1.0,5.0,5.0,20.0,100.0,100.0,刘筱悦,1-18周 星期四 第9-10节 师院B(M01)
0510700001,多元艺术创意实践（3）,艺术学部,1.5,36,粤海校区,83.3,5.0,1.0,1.0,5.0,5.0,20.0,100.0,100.0,邓肯,1-18周 星期五 第7-8节 师院B(D03)
0510710001,经典剧目与赏析(2),艺术学部,1.5,36,粤海校区,82.0,5.56,1.0,1.0,5.56,5.56,18.0,100.0,100.0,,1-18周 星期三 第11-12节 舞1室
05110001,传播伦理学,艺术学部,2.0,36,粤海校区,85.47,2.63,1.0,1.0,2.63,2.63,38.0,100.0,100.0,赵永恒,1-18周 星期一 第3-4节 师院A308
0801040002,跨文化传播,艺术学部,2.0,36,粤海校区,76.895,0.0,0.0,0.0,0.0,0.0,64.5,100.0,100.0,刘一辰,1-18周 星期三 第7-8节 师院A308
0804020001,传媒英语,艺术学部,2.0,36,粤海校区,77.47,0.0,0.0,0.0,0.0,0.0,17.0,100.0,100.0,张华麟,1-18周 星期二 第7-8节 致理楼L1-401
0804930001,播音主持艺术发展史,艺术学部,2.0,36,粤海校区,81.285,9.06,3.5,4.0,9.3,8.82,38.5,100.0,100.0,王晓航,1-18周 星期一 第9-10节 致理楼L1-401
0805400001,播音主持艺术导论,艺术学部,2.0,36,粤海校区,79.845,4.88,2.0,4.0,9.76,0.0,42.0,100.0,100.0,延鹏,1-18周 星期五 第11-12节 致理楼L1-401
0805530001,普通话语音与科学发声,艺术学部,2.0,36,粤海校区,,,,,,,,,,肖鹿,1-18周 星期五 第11-12节 师院B110
0805560001,节目主持（2）,艺术学部,2.0,54,粤海校区,83.07,7.539999999999999,3.0,4.0,9.52,5.56,39.0,100.0,100.0,"王婷,延鹏","7-18周 星期三 第3-5节 传播学院L7-606,1-6周 星期三 第3-5节 师院A510
7-18周 星期一 第8-10节 传播学院L7-610,1-6周 星期一 第8-10节 致理楼L1-401"
0805590001,出镜现场报道,艺术学部,2.0,54,粤海校区,81.54,9.045,3.0,4.0,9.76,8.33,32.0,100.0,100.0,张庆,"7-18周 星期三 第7-9节 传播学院L7-606,1-6周 星期三 第7-9节 致理楼L1-401"
0805600001,体育解说,艺术学部,2.0,36,粤海校区,83.5,8.82,3.0,3.0,8.82,8.82,34.0,100.0,100.0,张华麟,1-18周 星期二 第9-10节 致理楼L1-401
0805610001,名主持人研究,艺术学部,2.0,36,粤海校区,83.74000000000001,8.815000000000001,3.5,4.0,9.3,8.33,39.5,100.0,100.0,卢翮,1-18周 星期四 第9-10节 师院A307
0805630001,沟通与礼仪,艺术学部,2.0,36,粤海校区,82.57499999999999,7.539999999999999,3.5,4.0,9.52,5.56,48.0,100.0,100.0,卢翮,1-18周 星期四 第3-4节 师院A509
0805660001,影视剧配音,艺术学部,2.0,54,粤海校区,81.74000000000001,6.315,2.5,3.0,7.5,5.13,39.5,100.0,100.0,延鹏,1-18周 星期五 8-10节 致理楼L1-403
0806400001,公共演讲的艺术,艺术学部,2.0,36,粤海校区,78.43,7.14,2.0,2.0,7.14,7.14,28.0,100.0,100.0,卢翮,1-12周 星期三 第11-13节 致理楼L1-401
1201460001,复调基础（2）,艺术学部,2.0,36,粤海校区,65.16,0.77,0.5,1.0,1.54,0.0,60.5,100.0,100.0,孙薇,1-18周 星期五 第1-2节 师院A103
1201520001,钢琴（2）,艺术学部,1.0,18,粤海校区,72.225,0.0,0.0,0.0,0.0,0.0,21.0,100.0,100.0,"陈贝,董欣欣,倪旻","1-18周 星期五 第5-5节 未排地点
1-18周 星期五 第5-5节 未排地点
1-18周 星期五 第5-5节 未排地点"
1201540001,钢琴（4）,艺术学部,1.0,18,粤海校区,77.16499999999999,0.0,0.0,0.0,0.0,0.0,17.0,100.0,100.0,"叶婷,郝鹤,万梦萦","1-18周 星期三 第5-5节 未排地点
1-18周 星期三 第5-5节 未排地点
1-18周 星期三 第5-5节 未排地点"
1201810001,歌曲写作（2）,艺术学部,2.0,36,粤海校区,82.4,3.335,2.0,4.0,6.67,0.0,56.5,100.0,100.0,杨婷,1-18周 星期一 第3-4节 师院A304
1201810002,曲式（歌曲写作）（2）,艺术学部,2.0,36,粤海校区,72.235,0.505,0.5,1.0,1.01,0.0,79.0,100.0,100.0,"陈蔚风,陈蔚风","1-18周 星期五 第7-8节 金钟电钢琴室
1-18周 星期五 第3-4节 未排地点"
1202190001,合唱与指挥基础（2）,艺术学部,2.0,36,粤海校区,77.65,6.834999999999999,4.5,6.0,8.11,5.56,64.0,100.0,100.0,"周春虎,姜楚娟,彭韵霖",1-18周 星期四 第9-10节 师院音乐厅
1202250001,和声（1）,艺术学部,2.0,36,粤海校区,,,,,,,,,,"邓力,陈云强","1-18周 星期四 第3-4节 师院B(M01)
1-18周 星期四 3-4节 师院B(M02)"
1202280001,和声基础（1）,艺术学部,2.0,36,粤海校区,57.325,0.0,0.0,0.0,0.0,0.0,64.0,100.0,100.0,孙薇,1-18周 星期四 第3-4节 师院A103
1202510001,即兴伴奏（2）,艺术学部,2.0,36,粤海校区,79.645,0.0,0.0,0.0,0.0,0.0,62.5,100.0,100.0,"唐振华,唐振华","1-18周 星期二 第11-12节 师院B304
1-18周 星期二 第13-14节 师院B304"
1204200001,器乐（2）,艺术学部,1.0,18,粤海校区,79.18,7.145,0.5,1.0,14.29,0.0,5.5,100.0,100.0,"王璐璐,黄湘媛,张益浩","1-18周 星期五 第5-5节 未排地点
1-18周 星期五 第5-5节 未排地点
1-18周 星期五 第5-5节 未排地点"
1204230001,器乐（4）,艺术学部,1.0,18,粤海校区,76.0,0.0,0.0,0.0,0.0,0.0,7.0,100.0,100.0,"王璐璐,张益浩,应洪佳子","1-18周 星期三 第5-5节 师院器乐琴房
1-18周 星期三 第5-5节 未排地点
1-18周 星期三 第5-5节 未排地点"
1204300001,曲式基础（1）,艺术学部,2.0,36,粤海校区,76.14500000000001,3.22,2.0,3.0,4.48,1.96,56.5,100.0,100.0,杨婷,1-18周 星期三 第3-4节 师院A304
1204850002,声乐（2）,艺术学部,1.0,18,粤海校区,80.16499999999999,0.0,0.0,0.0,0.0,0.0,29.0,100.0,100.0,"刘丽琳,宋瑛,张雨晨,杨梦春,杨阳,苏牧,郭兴光,解楠,黄戈","1-18周 星期五 第5-5节 未排地点
1-18周 星期五 第5-5节 未排地点
1-18周 星期五 第5-5节 未排地点
1-18周 星期五 第5-5节 未排地点
1-18周 星期五 第5-5节 未排地点
1-18周 星期五 第5-5节 未排地点
1-18周 星期五 第5-5节 未排地点
1-18周 星期五 第5-5节 未排地点
1-18周 星期五 第5-5节 未排地点"
1204900001,声乐（4）,艺术学部,1.0,18,粤海校区,79.515,0.0,0.0,0.0,0.0,0.0,31.0,100.0,100.0,"刘丽琳,宋瑛,张雨晨,杨梦春,杨阳,苏牧,解楠,郭兴光,黄戈","1-18周 星期三 第5-5节 未排地点
1-18周 星期三 第5-5节 未排地点
1-18周 星期三 第5-5节 未排地点
1-18周 星期三 第5-5节 未排地点
1-18周 星期三 第5-5节 未排地点
1-18周 星期三 第5-5节 未排地点
1-18周 星期三 第5-5节 未排地点
1-18周 星期三 第5-5节 未排地点
1-18周 星期三 第5-5节 未排地点"
1204940001,声乐基础（1）,艺术学部,1.5,36,粤海校区,77.45,1.135,0.5,1.0,2.27,0.0,41.5,100.0,100.0,苏牧,1-18周 星期三 第3-4节 师院B(M02)
1205890001,外国美术通史,艺术学部,3.0,54,粤海校区,78.51,0.7933333333333333,0.3333333333333333,1.0,2.38,0.0,42.333333333333336,100.0,100.0,云雪梅,1-18周 星期一 第7-9节 师院A305
1207820001,艺术概论,艺术学部,2.0,36,粤海校区,76.52000000000001,1.77,3.0,3.0,1.94,1.6,170.5,100.0,100.0,"朱依依,朱依依,张伊卉,朱依依,黄嘉莉","1-18周 星期三 第9-10节 师院A204
1-18周 星期二 第11-12节 师院A204
1-18周 星期三 第1-2节 师院A508
1-18周 星期三 第7-8节 师院A204
1-18周 星期四 第1-2节 师院A510"
1207850001,艺术实践（1）,艺术学部,1.0,36,粤海校区,80.43,3.825,4.0,5.0,5.15,2.5,108.5,100.0,100.0,"王旭波,刘赛一,周春虎,姜楚娟,彭韵霖,王璐璐,陈贝,黄湘媛,蔡建纯","1-18周 星期三 11-12节 金钟器乐排练室
1-18周 星期二 7-8节 师院B(M03)
1-18周 星期四 第7-8节 师院音乐厅
1-18周 星期四 第7-8节 师院B(M03)
1-18周 星期四 第7-8节 师院B(M02)
1-18周 星期四 第7-8节 师院B(M01)
1-18周 星期四 第7-8节 师院B305"
1207870001,艺术实践（3）,艺术学部,1.0,36,粤海校区,79.245,3.19,3.0,3.0,3.9,2.48,98.5,100.0,100.0,"赵久峰,王旭波,周春虎,姜楚娟,彭韵霖,王璐璐,蔡建纯,陈贝,黄湘媛,李丹丹","1-18周 星期一 第3-4节 金钟综合排练室
1-18周 星期四 第9-10节 金钟器乐排练室
1-18周 星期四 第7-8节 师院音乐厅
1-18周 星期四 第7-8节 师院B(M03)
1-18周 星期四 第7-8节 师院B305
1-18周 星期四 第7-8节 师院B(M02)
1-18周 星期四 第7-8节 师院B(M01)
1-18周 星期四 第7-8节 师院B203"
1207980001,音乐美术欣赏,艺术学部,2.0,36,粤海校区,78.82,0.0,0.0,0.0,0.0,0.0,37.0,100.0,100.0,"张其田,万梦萦",1-18周 星期三 第3-4节 师院A408
1208020001,音乐名作鉴赏（2）,艺术学部,2.0,36,粤海校区,75.06,4.635,2.5,3.0,5.88,3.39,55.0,100.0,100.0,朱依依,1-18周 星期二 第9-10节 师院A204
1208040001,音乐欣赏,艺术学部,2.0,36,粤海校区,82.01599999999999,3.93,4.8,13.0,10.0,0.0,282.8,100.0,100.0,张又丹,1-18周 星期二 第7-8节 汇文楼H4-201
1208690001,正音,艺术学部,2.0,36,粤海校区,78.80000000000001,7.07,2.0,2.0,7.69,6.45,28.5,100.0,100.0,解楠,1-18周 星期三 第1-2节 师院B(M01)
1209070001,中国音乐史,艺术学部,3.0,54,粤海校区,67.41,1.3450000000000002,1.0,1.0,1.59,1.1,66.0,100.0,100.0,姚嘉,1-18周 星期二 第3-5节 师院A304
1209850001,钢琴伴奏艺术（1）,艺术学部,2.0,36,粤海校区,75.11500000000001,0.0,0.0,0.0,0.0,0.0,21.0,100.0,100.0,陈贝,1-18周 星期四 第9-10节 师院B(M03)
1210220001,外国美术鉴赏,艺术学部,2.0,36,粤海校区,78.68,0.0,0.0,0.0,0.0,0.0,24.0,100.0,100.0,云雪梅,1-18周 星期一 第11-12节 师院A307
1210400001,艺术实践（5）,艺术学部,1.0,36,粤海校区,80.015,6.35,4.5,5.0,7.14,5.56,71.0,100.0,100.0,"衡刚,周春虎,姜楚娟,彭韵霖,蔡建纯,陈贝,黄湘媛,李丹丹","1-18周 星期四 第7-8节 金钟舞蹈室
1-18周 星期四 第7-8节 师院音乐厅
1-18周 星期四 第7-8节 师院B305
1-18周 星期四 第7-8节 师院B(M02)
1-18周 星期四 第7-8节 师院B(M01)
1-18周 星期四 第7-8节 师院B203"
1215160001,声乐室内乐（2）,艺术学部,2.0,36,粤海校区,80.73,9.17,2.5,3.0,10.34,8.0,27.0,100.0,100.0,杨阳,1-18周 星期一 第7-8节 师院B(M03)
1215220001,戏剧表演入门,艺术学部,2.0,36,粤海校区,,,,,,,,,,"许静,许静","1-18周 星期三 第11-12节 师院B110
1-18周 星期三 第13-14节 师院B110"
1215230001,现当代音乐,艺术学部,2.0,36,粤海校区,75.41,0.0,0.0,0.0,0.0,0.0,8.5,100.0,100.0,姚嘉,1-18周 星期二 第7-8节 师院B(M02)
1216600001,电影发展简史,艺术学部,2.0,36,粤海校区,74.96000000000001,2.0,1.0,2.0,4.0,0.0,42.5,100.0,100.0,尹迪,1-18周 星期二 第3-4节 师院A307
1216880001,视唱练耳（2）,艺术学部,2.0,36,粤海校区,76.27000000000001,1.02,0.5,1.0,2.04,0.0,53.0,100.0,100.0,"张伊卉,张伊卉,刘琨,彭韵霖,刘琨,秦艺航","1-18周 星期四 第7-8节 师院A309
1-18周 星期四 第9-10节 师院A309
1-18周 星期二 第1-2节 师院B(M02)
1-18周 星期二 第3-4节 师院B(M02)"
1216900001,视唱练耳（4）,艺术学部,2.0,36,粤海校区,77.62,4.91,3.0,3.0,5.77,4.05,63.0,100.0,100.0,"张伊卉,张伊卉","1-18周 星期二 第7-8节 师院B(M01)
1-18周 星期二 第9-10节 师院B(M01)"
1216910002,MIDI音乐制作（1）,艺术学部,2.0,36,粤海校区,77.69333333333333,0.8333333333333334,0.6666666666666666,2.0,2.5,0.0,41.333333333333336,100.0,100.0,邓力,1-18周 星期一 第7-8节 金钟MIDI教室
1216920002,MIDI音乐制作（2）,艺术学部,2.0,36,粤海校区,66.9225,1.295,0.5,1.0,3.57,0.0,32.0,100.0,100.0,邓力,1-18周 星期五 第7-8节 金钟MIDI教室
1216930001,音乐教学法,艺术学部,2.0,36,粤海校区,78.225,0.0,0.0,0.0,0.0,0.0,65.5,100.0,100.0,"刘赛一,彭韵霖,秦艺航","1-18周 星期二 9-10节 师院B(M02)
1-18周 星期三 第1-2节 师院B(M03)"
1217320001,音乐专业英语,艺术学部,2.0,36,粤海校区,77.595,0.0,0.0,0.0,0.0,0.0,65.5,100.0,100.0,康乐,1-18周 星期一 第9-10节 师院A309
1217360002,声乐（流行演唱）（2）,艺术学部,1.0,18,粤海校区,82.35499999999999,1.615,0.5,1.0,3.23,0.0,28.5,100.0,100.0,"苏雪梅,赵久峰,侯小媛,冯俏莉,刘赛一,李锐,陈怡静","1-18周 星期五 第13-13节 金钟集装箱琴房
1-18周 星期五 第13-13节 未排地点
1-18周 星期五 第13-13节 金钟集装箱琴房
1-18周 星期五 第13-13节 未排地点
1-18周 星期五 第13-13节 未排地点
1-18周 星期五 第13-13节 未排地点
1-18周 星期五 第13-13节 未排地点"
1217380002,声乐（流行演唱）（4）,艺术学部,1.0,18,粤海校区,82.195,1.28,0.5,1.0,2.56,0.0,32.0,100.0,100.0,"苏雪梅,赵久峰,侯小媛,冯俏莉,刘赛一,李锐,陈怡静","1-18周 星期五 第14-14节 未排地点
1-18周 星期五 第14-14节 金钟集装箱琴房
1-18周 星期五 第14-14节 金钟集装箱琴房
1-18周 星期五 第14-14节 金钟集装箱琴房
1-18周 星期五 第14-14节 金钟集装箱琴房
1-18周 星期五 第14-14节 金钟集装箱琴房
1-18周 星期五 第14-14节 金钟集装箱琴房"
1217420001,流行音乐器乐演奏（2）,艺术学部,2.0,36,粤海校区,83.59,25.555,11.5,23.0,51.11,0.0,41.5,100.0,100.0,"詹明辉,吴兵","1-18周 星期一 第11-12节 金钟器乐排练室
1-18周 星期二 第7-8节 金钟器乐排练室"
1217440001,流行音乐经典作品分析（2）,艺术学部,2.0,36,粤海校区,78.025,4.63,3.0,3.0,5.36,3.9,66.5,100.0,100.0,"邓力,邓力","1-18周 星期三 第3-4节 师院B(M01)
1-18周 星期一 第3-4节 师院B(M01)"
1217450001,流行音乐概论,艺术学部,2.0,36,粤海校区,76.185,0.0,0.0,0.0,0.0,0.0,54.0,100.0,100.0,陈云强,1-18周 星期四 第1-2节 师院A204
1217470001,选材结构理论,艺术学部,2.0,36,粤海校区,78.94,0.0,0.0,0.0,0.0,0.0,44.0,100.0,100.0,张月龙,1-18周 星期四 第3-4节 师院A305
1217750002,流行钢琴（2）,艺术学部,2.0,36,粤海校区,77.19,0.0,0.0,0.0,0.0,0.0,44.0,100.0,100.0,唐振华,1-18周 星期四 3-4节 金钟电钢琴室
1217850001,英语正音,艺术学部,2.0,36,粤海校区,75.795,4.575,2.0,3.0,6.12,3.03,41.0,100.0,100.0,董欣欣,1-18周 星期五 第7-8节 师院A508
1217990002,形体训练（流行舞蹈）（4）,艺术学部,2.0,36,粤海校区,78.9,6.25,2.5,5.0,12.5,0.0,32.5,100.0,100.0,"衡刚,衡刚","1-18周 星期四 第9-10节 金钟舞蹈室
1-18周 星期五 第3-4节 金钟舞蹈室"
1218050002,器乐（流行器乐）（2）,艺术学部,1.0,18,粤海校区,76.205,0.0,0.0,0.0,0.0,0.0,24.0,100.0,100.0,"李琳,吴兵,唐振华,廖宏峰,彭忠超,董欣欣,詹明辉,陈云强,罗诗聪","1-18周 星期五 第13-13节 金钟集装箱琴房
1-18周 星期五 第13-13节 未排地点
1-18周 星期五 第13-13节 未排地点
1-18周 星期五 第13-13节 未排地点
1-18周 星期五 第13-13节 未排地点
1-18周 星期五 第13-13节 未排地点
1-18周 星期五 第13-13节 未排地点
1-18周 星期五 第13-13节 未排地点
1-18周 星期五 第13-13节 未排地点"
1218070002,器乐（流行器乐）（4）,艺术学部,1.0,18,粤海校区,72.685,0.0,0.0,0.0,0.0,0.0,26.5,100.0,100.0,"李琳,吴兵,唐振华,彭忠超,王旭波,董欣欣,詹明辉,陈云强,罗诗聪","1-18周 星期五 第14-14节 金钟集装箱琴房
1-18周 星期五 第14-14节 金钟集装箱琴房
1-18周 星期五 第14-14节 金钟集装箱琴房
1-18周 星期五 第14-14节 金钟集装箱琴房
1-18周 星期五 第14-14节 金钟集装箱琴房
1-18周 星期五 第14-14节 金钟集装箱琴房
1-18周 星期五 第14-14节 金钟集装箱琴房
1-18周 星期五 第14-14节 金钟集装箱琴房
1-18周 星期五 第14-14节 金钟集装箱琴房"
1218090002,器乐（流行器乐）（6）,艺术学部,2.0,36,粤海校区,75.555,0.0,0.0,0.0,0.0,0.0,34.5,100.0,100.0,"李琳,吴兵,唐振华,彭忠超,廖宏峰,董欣欣,詹明辉,陈云强,罗诗聪","1-18周 星期四 第13-14节 未排地点
1-18周 星期四 第13-14节 未排地点
1-18周 星期四 第13-14节 未排地点
1-18周 星期四 第13-14节 金钟集装箱琴房
1-18周 星期四 第13-14节 未排地点
1-18周 星期四 第13-14节 金钟集装箱琴房
1-18周 星期四 第13-14节 金钟集装箱琴房
1-18周 星期四 第13-14节 金钟集装箱琴房
1-18周 星期四 第13-14节 金钟集装箱琴房"
1218120001,合奏（2）,艺术学部,1.5,36,粤海校区,70.525,9.26,2.5,5.0,18.52,0.0,26.5,100.0,100.0,王旭波,1-18周 星期三 第7-8节 金钟器乐排练室
1218140001,合奏（4）,艺术学部,1.5,36,粤海校区,69.67,4.545,2.0,4.0,9.09,0.0,35.0,100.0,100.0,王旭波,1-18周 星期四 11-12节 金钟器乐排练室
1218160001,即兴演奏（2）,艺术学部,1.5,36,粤海校区,76.0,50.0,4.0,8.0,100.0,0.0,11.0,100.0,100.0,王旭波,1-18周 星期三 第9-10节 金钟数器乐室
1218220001,音乐作品分析,艺术学部,2.0,36,粤海校区,79.075,4.165,0.5,1.0,8.33,0.0,8.5,100.0,100.0,杨婷,1-18周 星期一 第1-2节 师院B(M02)
1218630001,节奏训练（2）,艺术学部,1.5,36,粤海校区,72.8,0.0,0.0,0.0,0.0,0.0,62.5,100.0,100.0,"詹明辉,詹明辉","1-18周 星期一 第9-10节 金钟器乐排练室
1-18周 星期一 第7-8节 金钟数器乐室"
1218660001,录音与扩音技术（2）,艺术学部,1.5,36,粤海校区,77.995,3.475,1.5,2.0,5.13,1.82,47.0,100.0,100.0,,1-18周 星期四 第11-12节 师院B(M04)
1218680001,流行音乐配器法（2）,艺术学部,2.0,36,粤海校区,71.46000000000001,4.35,1.0,2.0,8.7,0.0,19.5,100.0,100.0,陈蔚风,1-18周 星期五 第1-2节 金钟MIDI教室
1219060001,音乐剧演唱（2）,艺术学部,1.0,18,粤海校区,80.34,0.0,0.0,0.0,0.0,0.0,22.0,100.0,100.0,李锐,1-18周 星期三 第1-1节 金钟综合排练室
1219260001,流行合唱与指挥艺术（2）,艺术学部,1.5,36,粤海校区,78.565,3.78,1.5,2.0,5.71,1.85,44.5,100.0,100.0,张伊卉,1-18周 星期二 第3-4节 师院A309
